Study,Sample,Mouse,Vendor (full),Vendor name,Location [Geographical region (city/state)],Country ,Centre Name,Institute,Country,Location [Geographical region (city/state)],Continent,Compartment,Alternative sample name,Biosample number,Diet,Dietary Supplement,Age,Sex,Barrier,Publication,Genetic background,Strain,Genotype,Notes,Library Layout,Library Selection,Treatment,Exclude,Luminal contents?,Ex-GF,
PRJEB7759,ERR675506,SV129,"Taconic Biosciences, Laven",Taconic Biosciences,Ry,Denmark,BEIJING GENOME INSTITUTE,National Institute of Nutrition and Seafood Research,Norway,Bergen,Europe,Faeces,SAMEA3134364,SAMEA3134364,Chow,None,15 weeks,Male,,,129/Sv,129/Sv,Wildtype,,PAIRED,OTHER,Control,,Faecal,,
PRJEB7759,ERR675507,SV129,"Taconic Biosciences, Laven",Taconic Biosciences,Ry,Denmark,BEIJING GENOME INSTITUTE,National Institute of Nutrition and Seafood Research,Norway,Bergen,Europe,Faeces,SAMEA3134365,SAMEA3134365,High Fat,None,15 weeks,Male,,,129/Sv,129/Sv,Wildtype,,PAIRED,OTHER,HFD,,Faecal,,
PRJEB7759,ERR675508,SV129,"Taconic Biosciences, Laven",Taconic Biosciences,Ry,Denmark,BEIJING GENOME INSTITUTE,National Institute of Nutrition and Seafood Research,Norway,Bergen,Europe,Faeces,SAMEA3134366,SAMEA3134366,Chow,None,15 weeks,Male,,,129/Sv,129/Sv,Wildtype,,PAIRED,OTHER,Control,,Faecal,,
PRJEB7759,ERR675509,SV129,"Taconic Biosciences, Laven",Taconic Biosciences,Ry,Denmark,BEIJING GENOME INSTITUTE,National Institute of Nutrition and Seafood Research,Norway,Bergen,Europe,Faeces,SAMEA3134367,SAMEA3134367,High Fat,None,15 weeks,Male,,,129/Sv,129/Sv,Wildtype,,PAIRED,OTHER,HFD,,Faecal,,
PRJEB7759,ERR675510,SV129,"Taconic Biosciences, Laven",Taconic Biosciences,Ry,Denmark,BEIJING GENOME INSTITUTE,National Institute of Nutrition and Seafood Research,Norway,Bergen,Europe,Faeces,SAMEA3134368,SAMEA3134368,Chow,None,15 weeks,Male,,,129/Sv,129/Sv,Wildtype,,PAIRED,OTHER,Control,,Faecal,,
PRJEB7759,ERR675511,SV129,"Taconic Biosciences, Laven",Taconic Biosciences,Ry,Denmark,BEIJING GENOME INSTITUTE,National Institute of Nutrition and Seafood Research,Norway,Bergen,Europe,Faeces,SAMEA3134369,SAMEA3134369,High Fat,None,15 weeks,Male,,,129/Sv,129/Sv,Wildtype,,PAIRED,OTHER,HFD,,Faecal,,
PRJEB7759,ERR675512,SV129,"Taconic Biosciences, Laven",Taconic Biosciences,Ry,Denmark,BEIJING GENOME INSTITUTE,National Institute of Nutrition and Seafood Research,Norway,Bergen,Europe,Faeces,SAMEA3134370,SAMEA3134370,Chow,None,15 weeks,Male,,,129/Sv,129/Sv,Wildtype,,PAIRED,OTHER,Control,,Faecal,,
PRJEB7759,ERR675513,SV129,"Taconic Biosciences, Laven",Taconic Biosciences,Ry,Denmark,BEIJING GENOME INSTITUTE,National Institute of Nutrition and Seafood Research,Norway,Bergen,Europe,Faeces,SAMEA3134371,SAMEA3134371,High Fat,None,15 weeks,Male,,,129/Sv,129/Sv,Wildtype,,PAIRED,OTHER,HFD,,Faecal,,
PRJEB7759,ERR675514,SV129,"Taconic Biosciences, Laven",Taconic Biosciences,Ry,Denmark,BEIJING GENOME INSTITUTE,National Institute of Nutrition and Seafood Research,Norway,Bergen,Europe,Faeces,SAMEA3134372,SAMEA3134372,Chow,None,15 weeks,Male,,,129/Sv,129/Sv,Wildtype,,PAIRED,OTHER,Control,,Faecal,,
PRJEB7759,ERR675515,SV129,"Taconic Biosciences, Laven",Taconic Biosciences,Ry,Denmark,BEIJING GENOME INSTITUTE,National Institute of Nutrition and Seafood Research,Norway,Bergen,Europe,Faeces,SAMEA3134373,SAMEA3134373,High Fat,None,15 weeks,Male,,,129/Sv,129/Sv,Wildtype,,PAIRED,OTHER,HFD,,Faecal,,
PRJEB7759,ERR675516,SV129,"Taconic Biosciences, Laven",Taconic Biosciences,Ry,Denmark,BEIJING GENOME INSTITUTE,National Institute of Nutrition and Seafood Research,Norway,Bergen,Europe,Faeces,SAMEA3134374,SAMEA3134374,Chow,None,15 weeks,Male,,,129/Sv,129/Sv,Wildtype,,PAIRED,OTHER,Control,,Faecal,,
PRJEB7759,ERR675517,SV129,"Taconic Biosciences, Laven",Taconic Biosciences,Ry,Denmark,BEIJING GENOME INSTITUTE,National Institute of Nutrition and Seafood Research,Norway,Bergen,Europe,Faeces,SAMEA3134375,SAMEA3134375,High Fat,None,15 weeks,Male,,,129/Sv,129/Sv,Wildtype,,PAIRED,OTHER,HFD,,Faecal,,
PRJEB7759,ERR675518,C57BL/6,"Taconic Biosciences, Laven",Taconic Biosciences,Ry,Denmark,BEIJING GENOME INSTITUTE,National Institute of Nutrition and Seafood Research,Norway,Bergen,Europe,Faeces,SAMEA3134376,SAMEA3134376,Chow,None,15 weeks,Male,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,OTHER,Control,,Faecal,,
PRJEB7759,ERR675519,C57BL/6,"Taconic Biosciences, Laven",Taconic Biosciences,Ry,Denmark,BEIJING GENOME INSTITUTE,National Institute of Nutrition and Seafood Research,Norway,Bergen,Europe,Faeces,SAMEA3134377,SAMEA3134377,High Fat,None,15 weeks,Male,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,OTHER,HFD,,Faecal,,
PRJEB7759,ERR675520,C57BL/6,"Taconic Biosciences, Laven",Taconic Biosciences,Ry,Denmark,BEIJING GENOME INSTITUTE,National Institute of Nutrition and Seafood Research,Norway,Bergen,Europe,Faeces,SAMEA3134378,SAMEA3134378,Chow,None,15 weeks,Male,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,OTHER,Control,,Faecal,,
PRJEB7759,ERR675521,C57BL/6,"Taconic Biosciences, Laven",Taconic Biosciences,Ry,Denmark,BEIJING GENOME INSTITUTE,National Institute of Nutrition and Seafood Research,Norway,Bergen,Europe,Faeces,SAMEA3134379,SAMEA3134379,High Fat,None,15 weeks,Male,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,OTHER,HFD,,Faecal,,
PRJEB7759,ERR675522,C57BL/6,"Taconic Biosciences, Laven",Taconic Biosciences,Ry,Denmark,BEIJING GENOME INSTITUTE,National Institute of Nutrition and Seafood Research,Norway,Bergen,Europe,Faeces,SAMEA3134380,SAMEA3134380,Chow,None,15 weeks,Male,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,OTHER,Control,,Faecal,,
PRJEB7759,ERR675523,C57BL/6,"Taconic Biosciences, Laven",Taconic Biosciences,Ry,Denmark,BEIJING GENOME INSTITUTE,National Institute of Nutrition and Seafood Research,Norway,Bergen,Europe,Faeces,SAMEA3134381,SAMEA3134381,High Fat,None,15 weeks,Male,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,OTHER,HFD,,Faecal,,
PRJEB7759,ERR675524,C57BL/6,"Taconic Biosciences, Laven",Taconic Biosciences,Ry,Denmark,BEIJING GENOME INSTITUTE,National Institute of Nutrition and Seafood Research,Norway,Bergen,Europe,Faeces,SAMEA3134382,SAMEA3134382,Chow,None,15 weeks,Male,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,OTHER,Control,,Faecal,,
PRJEB7759,ERR675525,C57BL/6,"Taconic Biosciences, Laven",Taconic Biosciences,Ry,Denmark,BEIJING GENOME INSTITUTE,National Institute of Nutrition and Seafood Research,Norway,Bergen,Europe,Faeces,SAMEA3134383,SAMEA3134383,High Fat,None,15 weeks,Male,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,OTHER,HFD,,Faecal,,
PRJEB7759,ERR675526,C57BL/6,"Taconic Biosciences, Laven",Taconic Biosciences,Ry,Denmark,BEIJING GENOME INSTITUTE,National Institute of Nutrition and Seafood Research,Norway,Bergen,Europe,Faeces,SAMEA3134384,SAMEA3134384,Chow,None,15 weeks,Male,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,OTHER,Control,,Faecal,,
PRJEB7759,ERR675527,C57BL/6,"Taconic Biosciences, Laven",Taconic Biosciences,Ry,Denmark,BEIJING GENOME INSTITUTE,National Institute of Nutrition and Seafood Research,Norway,Bergen,Europe,Faeces,SAMEA3134385,SAMEA3134385,Chow,None,15 weeks,Male,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,OTHER,Control,,Faecal,,
PRJEB7759,ERR675528,C57BL/6,"Taconic Biosciences, Laven",Taconic Biosciences,Ry,Denmark,BEIJING GENOME INSTITUTE,National Institute of Nutrition and Seafood Research,Norway,Bergen,Europe,Faeces,SAMEA3134386,SAMEA3134386,High Fat,None,15 weeks,Male,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,OTHER,HFD,,Faecal,,
PRJEB7759,ERR675529,C57BL/6,"Taconic Biosciences, Laven",Taconic Biosciences,Ry,Denmark,BEIJING GENOME INSTITUTE,National Institute of Nutrition and Seafood Research,Norway,Bergen,Europe,Faeces,SAMEA3134387,SAMEA3134387,Chow,None,15 weeks,Male,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,OTHER,Control,,Faecal,,
PRJEB7759,ERR675530,C57BL/6,"Taconic Biosciences, Laven",Taconic Biosciences,Ry,Denmark,BEIJING GENOME INSTITUTE,National Institute of Nutrition and Seafood Research,Norway,Bergen,Europe,Faeces,SAMEA3134388,SAMEA3134388,High Fat,None,15 weeks,Male,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,OTHER,HFD,,Faecal,,
PRJEB7759,ERR675531,C57BL/6,"Taconic Biosciences, Laven",Taconic Biosciences,Ry,Denmark,BEIJING GENOME INSTITUTE,National Institute of Nutrition and Seafood Research,Norway,Bergen,Europe,Faeces,SAMEA3134389,SAMEA3134389,High Fat,None,15 weeks,Male,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,OTHER,HFD,,Faecal,,
PRJEB7759,ERR675532,C57BL/6,"Taconic Biosciences, Laven",Taconic Biosciences,Ry,Denmark,BEIJING GENOME INSTITUTE,National Institute of Nutrition and Seafood Research,Norway,Bergen,Europe,Faeces,SAMEA3134390,SAMEA3134390,High Fat,None,15 weeks,Male,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,OTHER,HFD,,Faecal,,
PRJEB7759,ERR675533,C57BL/6,"Jackson Laboratory, Bar Harbour",Jackson Laboratory,"Bar Harbour, Maine",USA,BEIJING GENOME INSTITUTE,Pfizer,USA,San Francisco,North America,Faeces,SAMEA3134391,SAMEA3134391,High Fat,None,15 weeks,Male,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,OTHER,HFD,,Faecal,,
PRJEB7759,ERR675534,C57BL/6,"Jackson Laboratory, Bar Harbour",Jackson Laboratory,"Bar Harbour, Maine",USA,BEIJING GENOME INSTITUTE,Pfizer,USA,San Francisco,North America,Faeces,SAMEA3134392,SAMEA3134392,High Fat,None,15 weeks,Male,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,OTHER,HFD,,Faecal,,
PRJEB7759,ERR675535,C57BL/6,"Jackson Laboratory, Bar Harbour",Jackson Laboratory,"Bar Harbour, Maine",USA,BEIJING GENOME INSTITUTE,Pfizer,USA,San Francisco,North America,Faeces,SAMEA3134393,SAMEA3134393,High Fat,None,15 weeks,Male,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,OTHER,HFD,,Faecal,,
PRJEB7759,ERR675536,C57BL/6,"Jackson Laboratory, Bar Harbour",Jackson Laboratory,"Bar Harbour, Maine",USA,BEIJING GENOME INSTITUTE,Pfizer,USA,San Francisco,North America,Faeces,SAMEA3134394,SAMEA3134394,High Fat,None,15 weeks,Male,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,OTHER,HFD,,Faecal,,
PRJEB7759,ERR675537,C57BL/6,"Jackson Laboratory, Bar Harbour",Jackson Laboratory,"Bar Harbour, Maine",USA,BEIJING GENOME INSTITUTE,Pfizer,USA,San Francisco,North America,Faeces,SAMEA3134395,SAMEA3134395,High Fat,None,15 weeks,Male,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,OTHER,HFD,,Faecal,,
PRJEB7759,ERR675538,C57BL/6,"Jackson Laboratory, Bar Harbour",Jackson Laboratory,"Bar Harbour, Maine",USA,BEIJING GENOME INSTITUTE,Pfizer,USA,San Francisco,North America,Faeces,SAMEA3134396,SAMEA3134396,High Fat,None,15 weeks,Male,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,OTHER,HFD,,Faecal,,
PRJEB7759,ERR675539,C57BL/6,"Jackson Laboratory, Bar Harbour",Jackson Laboratory,"Bar Harbour, Maine",USA,BEIJING GENOME INSTITUTE,Pfizer,USA,San Francisco,North America,Faeces,SAMEA3134397,SAMEA3134397,High Fat,None,15 weeks,Male,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,OTHER,HFD,,Faecal,,
PRJEB7759,ERR675540,C57BL/6,"Jackson Laboratory, Bar Harbour",Jackson Laboratory,"Bar Harbour, Maine",USA,BEIJING GENOME INSTITUTE,Pfizer,USA,San Francisco,North America,Faeces,SAMEA3134398,SAMEA3134398,High Fat,None,15 weeks,Male,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,OTHER,HFD,,Faecal,,
PRJEB7759,ERR675541,C57BL/6,"Jackson Laboratory, Bar Harbour",Jackson Laboratory,"Bar Harbour, Maine",USA,BEIJING GENOME INSTITUTE,Pfizer,USA,San Francisco,North America,Faeces,SAMEA3134399,SAMEA3134399,Chow,None,15 weeks,Male,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,OTHER,Control,,Faecal,,
PRJEB7759,ERR675542,C57BL/6,"Jackson Laboratory, Bar Harbour",Jackson Laboratory,"Bar Harbour, Maine",USA,BEIJING GENOME INSTITUTE,Pfizer,USA,San Francisco,North America,Faeces,SAMEA3134400,SAMEA3134400,Chow,None,15 weeks,Male,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,OTHER,Control,,Faecal,,
PRJEB7759,ERR675543,C57BL/6,"Jackson Laboratory, Bar Harbour",Jackson Laboratory,"Bar Harbour, Maine",USA,BEIJING GENOME INSTITUTE,Pfizer,USA,San Francisco,North America,Faeces,SAMEA3134401,SAMEA3134401,Chow,None,15 weeks,Male,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,OTHER,Control,,Faecal,,
PRJEB7759,ERR675544,C57BL/6,"Jackson Laboratory, Bar Harbour",Jackson Laboratory,"Bar Harbour, Maine",USA,BEIJING GENOME INSTITUTE,Pfizer,USA,San Francisco,North America,Faeces,SAMEA3134402,SAMEA3134402,Chow,None,15 weeks,Male,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,OTHER,Control,,Faecal,,
PRJEB7759,ERR675545,C57BL/6,"Jackson Laboratory, Bar Harbour",Jackson Laboratory,"Bar Harbour, Maine",USA,BEIJING GENOME INSTITUTE,Pfizer,USA,San Francisco,North America,Faeces,SAMEA3134403,SAMEA3134403,Chow,None,15 weeks,Male,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,OTHER,Control,,Faecal,,
PRJEB7759,ERR675546,C57BL/6,"Jackson Laboratory, Bar Harbour",Jackson Laboratory,"Bar Harbour, Maine",USA,BEIJING GENOME INSTITUTE,Pfizer,USA,San Francisco,North America,Faeces,SAMEA3134404,SAMEA3134404,Chow,None,15 weeks,Male,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,OTHER,Control,,Faecal,,
PRJEB7759,ERR675547,C57BL/6,"Jackson Laboratory, Bar Harbour",Jackson Laboratory,"Bar Harbour, Maine",USA,BEIJING GENOME INSTITUTE,Pfizer,USA,San Francisco,North America,Faeces,SAMEA3134405,SAMEA3134405,Chow,None,15 weeks,Male,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,OTHER,Control,,Faecal,,
PRJEB7759,ERR675548,C57BL/6,"Jackson Laboratory, Bar Harbour",Jackson Laboratory,"Bar Harbour, Maine",USA,BEIJING GENOME INSTITUTE,Pfizer,USA,San Francisco,North America,Faeces,SAMEA3134406,SAMEA3134406,Chow,None,15 weeks,Male,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,OTHER,Control,,Faecal,,
PRJEB7759,ERR675549,C57BL/6,"Jackson Laboratory, Bar Harbour",Jackson Laboratory,"Bar Harbour, Maine",USA,BEIJING GENOME INSTITUTE,Pfizer,USA,San Francisco,North America,Faeces,SAMEA3134407,SAMEA3134407,Chow,None,15 weeks,Female,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,OTHER,Control,,Faecal,,
PRJEB7759,ERR675550,C57BL/6,"Jackson Laboratory, Bar Harbour",Jackson Laboratory,"Bar Harbour, Maine",USA,BEIJING GENOME INSTITUTE,Pfizer,USA,San Francisco,North America,Faeces,SAMEA3134408,SAMEA3134408,Chow,None,15 weeks,Female,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,OTHER,Control,,Faecal,,
PRJEB7759,ERR675551,C57BL/6,"Jackson Laboratory, Bar Harbour",Jackson Laboratory,"Bar Harbour, Maine",USA,BEIJING GENOME INSTITUTE,Pfizer,USA,San Francisco,North America,Faeces,SAMEA3134409,SAMEA3134409,Chow,None,15 weeks,Female,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,OTHER,Control,,Faecal,,
PRJEB7759,ERR675552,C57BL/6,"Jackson Laboratory, Bar Harbour",Jackson Laboratory,"Bar Harbour, Maine",USA,BEIJING GENOME INSTITUTE,Pfizer,USA,San Francisco,North America,Faeces,SAMEA3134410,SAMEA3134410,Chow,None,15 weeks,Female,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,OTHER,Control,,Faecal,,
PRJEB7759,ERR675553,C57BL/6,"Jackson Laboratory, Bar Harbour",Jackson Laboratory,"Bar Harbour, Maine",USA,BEIJING GENOME INSTITUTE,Pfizer,USA,San Francisco,North America,Faeces,SAMEA3134411,SAMEA3134411,Chow,None,15 weeks,Female,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,OTHER,Control,,Faecal,,
PRJEB7759,ERR675554,C57BL/6,"Jackson Laboratory, Bar Harbour",Jackson Laboratory,"Bar Harbour, Maine",USA,BEIJING GENOME INSTITUTE,Pfizer,USA,San Francisco,North America,Faeces,SAMEA3134412,SAMEA3134412,Chow,None,15 weeks,Female,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,OTHER,Control,,Faecal,,
PRJEB7759,ERR675555,C57BL/6,"Jackson Laboratory, Bar Harbour",Jackson Laboratory,"Bar Harbour, Maine",USA,BEIJING GENOME INSTITUTE,Pfizer,USA,San Francisco,North America,Faeces,SAMEA3134413,SAMEA3134413,Chow,None,15 weeks,Female,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,OTHER,Control,,Faecal,,
PRJEB7759,ERR675556,C57BL/6,"Jackson Laboratory, Bar Harbour",Jackson Laboratory,"Bar Harbour, Maine",USA,BEIJING GENOME INSTITUTE,Pfizer,USA,San Francisco,North America,Faeces,SAMEA3134414,SAMEA3134414,Chow,None,15 weeks,Female,,,C57BL/6,C57BL/6,Wildtype,,PAIRED,OTHER,Control,,Faecal,,
PRJEB7759,ERR675557,BALB/c,"Jackson Laboratory, Bar Harbour",Jackson Laboratory,"Bar Harbour, Maine",USA,BEIJING GENOME INSTITUTE,Pfizer,USA,San Francisco,North America,Faeces,SAMEA3134415,SAMEA3134415,Chow,None,15 weeks,Female,,,BALB/c,BALB/c,Wildtype,,PAIRED,OTHER,Control,,Faecal,,
PRJEB7759,ERR675558,BALB/c,"Jackson Laboratory, Bar Harbour",Jackson Laboratory,"Bar Harbour, Maine",USA,BEIJING GENOME INSTITUTE,Pfizer,USA,San Francisco,North America,Faeces,SAMEA3134416,SAMEA3134416,Chow,None,15 weeks,Female,,,BALB/c,BALB/c,Wildtype,,PAIRED,OTHER,Control,,Faecal,,
PRJEB7759,ERR675559,BALB/c,"Jackson Laboratory, Bar Harbour",Jackson Laboratory,"Bar Harbour, Maine",USA,BEIJING GENOME INSTITUTE,Pfizer,USA,San Francisco,North America,Faeces,SAMEA3134417,SAMEA3134417,Chow,None,15 weeks,Female,,,BALB/c,BALB/c,Wildtype,,PAIRED,OTHER,Control,,Faecal,,
PRJEB7759,ERR675560,BALB/c,"Jackson Laboratory, Bar Harbour",Jackson Laboratory,"Bar Harbour, Maine",USA,BEIJING GENOME INSTITUTE,Pfizer,USA,San Francisco,North America,Faeces,SAMEA3134418,SAMEA3134418,Chow,None,15 weeks,Female,,,BALB/c,BALB/c,Wildtype,,PAIRED,OTHER,Control,,Faecal,,
PRJEB7759,ERR675561,BALB/c,"Jackson Laboratory, Bar Harbour",Jackson Laboratory,"Bar Harbour, Maine",USA,BEIJING GENOME INSTITUTE,Pfizer,USA,San Francisco,North America,Faeces,SAMEA3134419,SAMEA3134419,Chow,None,15 weeks,Female,,,BALB/c,BALB/c,Wildtype,,PAIRED,OTHER,Control,,Faecal,,
PRJEB7759,ERR675562,BALB/c,"Jackson Laboratory, Bar Harbour",Jackson Laboratory,"Bar Harbour, Maine",USA,BEIJING GENOME INSTITUTE,Pfizer,USA,San Francisco,North America,Faeces,SAMEA3134420,SAMEA3134420,Chow,None,15 weeks,Female,,,BALB/c,BALB/c,Wildtype,,PAIRED,OTHER,Control,,Faecal,,
PRJEB7759,ERR675563,BALB/c,"Jackson Laboratory, Bar Harbour",Jackson Laboratory,"Bar Harbour, Maine",USA,BEIJING GENOME INSTITUTE,Pfizer,USA,San Francisco,North America,Faeces,SAMEA3134421,SAMEA3134421,Chow,None,15 weeks,Female,,,BALB/c,BALB/c,Wildtype,,PAIRED,OTHER,Control,,Faecal,,
PRJEB7759,ERR675564,BALB/c,"Jackson Laboratory, Bar Harbour",Jackson Laboratory,"Bar Harbour, Maine",USA,BEIJING GENOME INSTITUTE,Pfizer,USA,San Francisco,North America,Faeces,SAMEA3134422,SAMEA3134422,Chow,None,15 weeks,Female,,,BALB/c,BALB/c,Wildtype,,PAIRED,OTHER,Control,,Faecal,,
PRJEB7759,ERR675565,SJL,"Jackson Laboratory, Bar Harbour",Jackson Laboratory,"Bar Harbour, Maine",USA,BEIJING GENOME INSTITUTE,Pfizer,USA,San Francisco,North America,Faeces,SAMEA3134423,SAMEA3134423,Chow,None,15 weeks,Female,,,SJL,SJL,Wildtype,,PAIRED,OTHER,Control,,Faecal,,
PRJEB7759,ERR675566,SJL,"Jackson Laboratory, Bar Harbour",Jackson Laboratory,"Bar Harbour, Maine",USA,BEIJING GENOME INSTITUTE,Pfizer,USA,San Francisco,North America,Faeces,SAMEA3134424,SAMEA3134424,Chow,None,15 weeks,Female,,,SJL,SJL,Wildtype,,PAIRED,OTHER,Control,,Faecal,,
PRJEB7759,ERR675567,SJL,"Jackson Laboratory, Bar Harbour",Jackson Laboratory,"Bar Harbour, Maine",USA,BEIJING GENOME INSTITUTE,Pfizer,USA,San Francisco,North America,Faeces,SAMEA3134425,SAMEA3134425,Chow,None,15 weeks,Female,,,SJL,SJL,Wildtype,,PAIRED,OTHER,Control,,Faecal,,
PRJEB7759,ERR675568,SJL,"Jackson Laboratory, Bar Harbour",Jackson Laboratory,"Bar Harbour, Maine",USA,BEIJING GENOME INSTITUTE,Pfizer,USA,San Francisco,North America,Faeces,SAMEA3134426,SAMEA3134426,Chow,None,15 weeks,Female,,,SJL,SJL,Wildtype,,PAIRED,OTHER,Control,,Faecal,,
PRJEB7759,ERR675569,SJL,"Jackson Laboratory, Bar Harbour",Jackson Laboratory,"Bar Harbour, Maine",USA,BEIJING GENOME INSTITUTE,Pfizer,USA,San Francisco,North America,Faeces,SAMEA3134427,SAMEA3134427,Chow,None,15 weeks,Female,,,SJL,SJL,Wildtype,,PAIRED,OTHER,Control,,Faecal,,
PRJEB7759,ERR675570,SJL,"Jackson Laboratory, Bar Harbour",Jackson Laboratory,"Bar Harbour, Maine",USA,BEIJING GENOME INSTITUTE,Pfizer,USA,San Francisco,North America,Faeces,SAMEA3134428,SAMEA3134428,Chow,None,15 weeks,Female,,,SJL,SJL,Wildtype,,PAIRED,OTHER,Control,,Faecal,,
PRJEB7759,ERR675571,SJL,"Jackson Laboratory, Bar Harbour",Jackson Laboratory,"Bar Harbour, Maine",USA,BEIJING GENOME INSTITUTE,Pfizer,USA,San Francisco,North America,Faeces,SAMEA3134429,SAMEA3134429,Chow,None,15 weeks,Female,,,SJL,SJL,Wildtype,,PAIRED,OTHER,Control,,Faecal,,
PRJEB7759,ERR675572,SJL,"Jackson Laboratory, Bar Harbour",Jackson Laboratory,"Bar Harbour, Maine",USA,BEIJING GENOME INSTITUTE,Pfizer,USA,San Francisco,North America,Faeces,SAMEA3134430,SAMEA3134430,Chow,None,15 weeks,Female,,,SJL,SJL,Wildtype,,PAIRED,OTHER,Control,,Faecal,,
PRJEB7759,ERR675573,129S,"Jackson Laboratory, Bar Harbour",Jackson Laboratory,"Bar Harbour, Maine",USA,BEIJING GENOME INSTITUTE,Pfizer,USA,San Francisco,North America,Faeces,SAMEA3134431,SAMEA3134431,Chow,None,15 weeks,Female,,,129/Sv,129/Sv,Wildtype,,PAIRED,OTHER,Control,,Faecal,,
PRJEB7759,ERR675574,129S,"Jackson Laboratory, Bar Harbour",Jackson Laboratory,"Bar Harbour, Maine",USA,BEIJING GENOME INSTITUTE,Pfizer,USA,San Francisco,North America,Faeces,SAMEA3134432,SAMEA3134432,Chow,None,15 weeks,Female,,,129/Sv,129/Sv,Wildtype,,PAIRED,OTHER,Control,,Faecal,,
PRJEB7759,ERR675575,129S,"Jackson Laboratory, Bar Harbour",Jackson Laboratory,"Bar Harbour, Maine",USA,BEIJING GENOME INSTITUTE,Pfizer,USA,San Francisco,North America,Faeces,SAMEA3134433,SAMEA3134433,Chow,None,15 weeks,Female,,,129/Sv,129/Sv,Wildtype,,PAIRED,OTHER,Control,,Faecal,,
PRJEB7759,ERR675576,129S,"Jackson Laboratory, Bar Harbour",Jackson Laboratory,"Bar Harbour, Maine",USA,BEIJING GENOME INSTITUTE,Pfizer,USA,San Francisco,North America,Faeces,SAMEA3134434,SAMEA3134434,Chow,None,15 weeks,Female,,,129/Sv,129/Sv,Wildtype,,PAIRED,OTHER,Control,,Faecal,,
PRJEB7759,ERR675577,129S,"Jackson Laboratory, Bar Harbour",Jackson Laboratory,"Bar Harbour, Maine",USA,BEIJING GENOME INSTITUTE,Pfizer,USA,San Francisco,North America,Faeces,SAMEA3134435,SAMEA3134435,Chow,None,15 weeks,Female,,,129/Sv,129/Sv,Wildtype,,PAIRED,OTHER,Control,,Faecal,,
PRJEB7759,ERR675578,129S,"Jackson Laboratory, Bar Harbour",Jackson Laboratory,"Bar Harbour, Maine",USA,BEIJING GENOME INSTITUTE,Pfizer,USA,San Francisco,North America,Faeces,SAMEA3134436,SAMEA3134436,Chow,None,15 weeks,Female,,,129/Sv,129/Sv,Wildtype,,PAIRED,OTHER,Control,,Faecal,,
PRJEB7759,ERR675579,129S,"Jackson Laboratory, Bar Harbour",Jackson Laboratory,"Bar Harbour, Maine",USA,BEIJING GENOME INSTITUTE,Pfizer,USA,San Francisco,North America,Faeces,SAMEA3134437,SAMEA3134437,Chow,None,15 weeks,Female,,,129/Sv,129/Sv,Wildtype,,PAIRED,OTHER,Control,,Faecal,,
PRJEB7759,ERR675580,129S,"Jackson Laboratory, Bar Harbour",Jackson Laboratory,"Bar Harbour, Maine",USA,BEIJING GENOME INSTITUTE,Pfizer,USA,San Francisco,North America,Faeces,SAMEA3134438,SAMEA3134438,Chow,None,15 weeks,Female,,,129/Sv,129/Sv,Wildtype,,PAIRED,OTHER,Control,,Faecal,,
